Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,Average Cost per Prescription,Average Cost per Days Supply,Patient Out of Pocket per Prescription,Payer Paid per Prescription,Patient Out of Pocket per Days Supply,Payer Paid per Days Supply
2022,RHOFADE,Brand,Skin & Mucous Membrane,"S/MM Miscellaneous, NEC",15,435,8324.43,6424.360000000001,1900.07,554.962,19.136620689655174,126.67133333333332,428.2906666666667,4.367977011494252,14.76864367816092
2022,RHOPRESSA,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",742,31696,255137.49,189177.61,65959.88,343.85106469002693,8.049516973750631,88.89471698113208,254.95634770889487,2.081015901060071,5.96850107269056
2022,RIFABUTIN,Generic,Anti-Infective Agents,"Anti-Infectives, Misc",144,3587,75398.38,70990.63,4407.75,523.5998611111112,21.019899637580153,30.609375,492.9904861111111,1.2288123780317814,19.79108725954837
2022,RIFAMPIN,Generic,Anti-Infective Agents,"Antituberculosis Agents, NEC",1682,51041,92188.72,58277.320000000014,33911.4,54.80898929845422,1.806169941811485,20.16135552913199,34.64763376932224,0.6643952900609315,1.1417746517505538
2022,RILUZOLE,Generic,Central Nervous System,"CNS Agents, Misc.",230,8708,42768.920000000006,34386.270000000004,8382.65,185.95182608695654,4.911451538814884,36.446304347826086,149.50552173913044,0.9626378043178686,3.9488137344970147
2022,RINVOQ,Brand,Immunosuppressants,"Immunosuppressants, NEC",1871,56226,10958153.23,10674313.19,283840.04000000004,5856.8429877071085,194.89476807882474,151.70499198289687,5705.137995724212,5.048199053818519,189.8465690250062
2022,RISEDRONATE SODIUM,Generic,Misc Therapeutic Agents,Bone Resorption Inhibitors,736,47860,99976.67,58883.73000000001,41092.94,135.8378668478261,2.08894003343084,55.83279891304348,80.00506793478262,0.8586071876305893,1.230332845800251
2022,RISPERDAL,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",58,1828,12721.03,6993.66,5727.37,219.32810344827587,6.95898796498906,98.74775862068965,120.5803448275862,3.1331345733041576,3.8258533916849014
2022,RISPERDAL CONSTA,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",64,1134,55037.86,49857.86,5180.0,859.9665625,48.53426807760141,80.9375,779.0290625,4.567901234567901,43.96636684303351
2022,RISPERIDONE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",13315,557172,118126.17000000001,28747.61,89378.55999999998,8.871661284265867,0.21201024100277835,6.712621855050694,2.159039429215171,0.1604146654892923,0.05159557551348596
2022,RITALIN,Brand,Central Nervous System,"Stimulant, Amphetamine Type",194,5884,13586.92,4439.65,9147.27,70.03567010309278,2.3091298436437797,47.150876288659795,22.88479381443299,1.5546006118286881,0.7545292318150917
2022,RITALIN LA,Brand,Central Nervous System,"Stimulant, Amphetamine Type",63,2108,15078.93,6111.79,8967.14,239.34809523809525,7.1531925996204935,142.33555555555554,97.01253968253968,4.253861480075901,2.899331119544592
2022,RITONAVIR,Generic,Anti-Infective Agents,"Antivirals, NEC",238,10710,51293.52999999999,44717.88999999999,6575.64,215.51903361344534,4.789311858076563,27.62873949579832,187.89029411764702,0.6139719887955183,4.175339869281045
2022,RITUXAN,Brand,Antineoplastic Agents,Molecular Targeted Therapy,20,1806,210377.01,205927.01,4450.0,10518.8505,116.48782392026578,222.5,10296.3505,2.4640088593576968,114.02381506090809
2022,RIVASTIGMINE,Generic,Autonomic Drugs,"Parasympathomimetic, NEC",157,8130,43540.65000000001,35618.68,7921.969999999999,277.3289808917198,5.355553505535056,50.4584076433121,226.87057324840765,0.9744120541205411,4.381141451414514
2022,RIVASTIGMINE TARTRATE,Generic,Autonomic Drugs,"Parasympathomimetic, NEC",68,3351,5034.94,3461.14,1573.8,74.04323529411764,1.5025186511489106,23.144117647058824,50.89911764705882,0.4696508504923903,1.0328678006565204
2022,RIZATRIPTAN BENZOATE,Generic,Autonomic Drugs,"Vascular 5HT1 Agonist, NEC",13359,340916,157527.22,20665.36,136861.86000000002,11.791842203757767,0.4620704807049244,10.244918032786886,1.5469241709708812,0.4014533198793838,0.060617160825540604
2022,ROCALTROL,Brand,Vitamins & Comb,"Vitamin D, NEC",12,360,2391.0,1791.0,600.0,199.25,6.641666666666667,50.0,149.25,1.6666666666666667,4.975
2022,ROCKLATAN,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",277,12700,117905.53,86367.8,31537.730000000007,425.65173285198557,9.2839,113.85462093862819,311.7971119133574,2.483285826771654,6.800614173228347
2022,ROFLUMILAST,Generic,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",26,974,8104.650000000001,7507.150000000001,597.5,311.7173076923077,8.32099589322382,22.98076923076923,288.7365384615385,0.6134496919917864,7.7075462012320335
2022,ROPINIROLE HCL,Generic,Central Nervous System,"CNS Agents, Misc.",5477,323856,141439.27,63333.369999999995,78105.9,25.82422311484389,0.43673506126179534,14.260708417016614,11.563514697827276,0.24117478138431894,0.1955602798774764
2022,ROSUVASTATIN,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",9815,631311,236282.77000000002,120421.75,115861.01999999997,24.07363932755986,0.3742731712262261,11.804484971981658,12.269154355578197,0.18352447525862844,0.19074869596759758
2022,ROSUVASTATIN CALCIUM,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",82453,5615736,2205055.63,1275896.4800000002,929159.15,26.743182540356322,0.39265656896976636,11.268955041053692,15.474227499302636,0.1654563444577879,0.22720022451197852
2022,ROZEREM,Brand,Central Nervous System,Anxiolytic/Sedative/Hypnot NEC,20,504,4921.12,3753.94,1167.18,246.05599999999998,9.764126984126984,58.359,187.697,2.3158333333333334,7.448293650793651
2022,ROZLYTREK,Brand,Antineoplastic Agents,Molecular Targeted Therapy,24,720,363944.07999999996,360344.07999999996,3600.0,15164.336666666664,505.47788888888886,150.0,15014.336666666664,5.0,500.47788888888886
2022,RUFINAMIDE,Generic,Central Nervous System,"Anticonvulsants, Misc",227,7496,354850.74999999994,349184.56,5666.1900000000005,1563.2191629955944,47.33868062966915,24.961189427312778,1538.2579735682818,0.755895144076841,46.58278548559232
2022,RX CHOICE FERROUS SULFATE IRON SUPPLEMENT,Generic,Blood Form/Coagul Agents,"Antianemia, Iron Preparations",141,5641,1268.21,799.1800000000001,469.03,8.994397163120567,0.22482006736394258,3.3264539007092195,5.667943262411348,0.08314660521184186,0.1416734621521007
2022,RX CHOICE VITAMIN D,Generic,Vitamins & Comb,"Vitamin D, NEC",21,939,95.83,18.95,76.88,4.5633333333333335,0.10205537806176784,3.6609523809523807,0.9023809523809524,0.08187433439829606,0.020181043663471777
2022,RYBELSUS,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",2898,125595,3149475.4899999998,2911378.0100000002,238097.48000000004,1086.7755314009662,25.076440065289223,82.1592408557626,1004.6162905452037,1.8957560412436805,23.180684024045544
2022,RYDAPT,Brand,Antineoplastic Agents,Molecular Targeted Therapy,18,406,221654.5,221654.5,0.0,12314.138888888889,545.9470443349753,0.0,12314.138888888889,0.0,545.9470443349753
2022,RYTARY,Brand,Central Nervous System,"CNS Agents, Misc.",284,12876,272854.32999999996,227937.08000000002,44917.25,960.7546830985914,21.19092342342342,158.1593309859155,802.5953521126761,3.488447499223361,17.702475924200062
2022,SABRIL,Brand,Central Nervous System,"Anticonvulsants, Misc",32,960,803511.35,793456.28,10055.07,25109.7296875,836.9909895833333,314.2209375,24795.50875,10.47403125,826.5169583333334
2022,SALICYLIC ACID,Generic,Skin & Mucous Membrane,"Keratolytic Agents S/MM, NEC",34,975,8510.0,7882.739999999999,627.26,250.2941176470588,8.728205128205127,18.448823529411765,231.84529411764703,0.6433435897435897,8.084861538461537
2022,SALINE MIST,Generic,"Eye, Ear, Nose Throat","Eyewash/Eyestrm/Lubr/Tear, NEC",19,496,36.59,0.0,36.589999999999996,1.9257894736842107,0.07377016129032259,1.9257894736842103,0.0,0.07377016129032257,0.0
2022,SALINE NASAL SPRAY,Generic,"Eye, Ear, Nose Throat","Eyewash/Eyestrm/Lubr/Tear, NEC",208,5381,407.52,8.3,399.21999999999997,1.959230769230769,0.07573313510499907,1.919326923076923,0.03990384615384616,0.07419067087901876,0.0015424642259803012
2022,SALONPAS,Generic,Skin & Mucous Membrane,"Antiprur/Local Anest S/MM, NEC",75,991,1072.93,268.19,804.74,14.305733333333334,1.0826740665993946,10.729866666666666,3.5758666666666667,0.8120484359233098,0.27062563067608475
2022,SALSALATE,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",78,3181,6847.400000000001,4930.290000000001,1917.1100000000001,87.7871794871795,2.1525935240490415,24.578333333333337,63.20884615384617,0.602675259352405,1.5499182646966365
2022,SANCUSO,Brand,Gastrointestinal Drugs,"Antiemetics, NEC",14,231,31922.72,31342.72,580.0,2280.194285714286,138.1935930735931,41.42857142857143,2238.7657142857142,2.5108225108225106,135.68277056277057
2022,SANDIMMUNE,Brand,Immunosuppressants,"Immunosuppressants, NEC",16,720,10981.98,8885.44,2096.54,686.37375,15.252749999999999,131.03375,555.34,2.911861111111111,12.34088888888889
2022,SANDOSTATIN LAR DEPOT,Brand,Hormones & Synthetic Subst,"Pituitary Hormones, NEC",58,1662,208468.19,205248.19,3220.0,3594.2791379310347,125.43212394705175,55.51724137931034,3538.761896551724,1.937424789410349,123.49469915764139
2022,SANTYL,Brand,Skin & Mucous Membrane,"Enzyme Prep, Topical S/MM, NEC",235,6058,81778.04000000001,65159.77999999999,16618.26,347.99165957446814,13.499181247936614,70.716,277.275659574468,2.743192472763288,10.755988775173323
2022,SAPHRIS,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",26,1080,16741.77,13011.7,3730.07,643.9142307692308,15.50163888888889,143.46423076923077,500.45000000000005,3.4537685185185185,12.04787037037037
2022,SAPROPTERIN DIHYDROCHLORIDE,Generic,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",256,7680,1245108.6500000001,1217824.6800000002,27283.97,4863.705664062501,162.1235221354167,106.5780078125,4757.127656250001,3.552600260416667,158.570921875
2022,SAVAYSA,Brand,Blood Form/Coagul Agents,"Coag/Anticoag, Anticoagulants",49,3390,30163.95,21047.52,9116.43,615.5908163265307,8.8979203539823,186.0495918367347,429.5412244897959,2.689212389380531,6.20870796460177
2022,SAVELLA,Brand,Central Nervous System,"CNS Agents, Misc.",441,20184,240408.86,198761.35,41647.509999999995,545.1448072562358,11.910863059849385,94.43879818594102,450.7060090702948,2.0633922909235034,9.847470768925882
2022,SAVELLA TITRATION PACK,Brand,Central Nervous System,"CNS Agents, Misc.",16,462,5228.79,4049.42,1179.37,326.799375,11.317727272727273,73.710625,253.08875,2.5527489177489175,8.764978354978355
2022,SAXENDA,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",11324,405465,11184664.120000001,9855499.13,1329164.9900000002,987.6955245496292,27.584783199536336,117.3759263511127,870.3195981985165,3.278125090944965,24.30665810859137
2022,SCEMBLIX,Brand,Antineoplastic Agents,Molecular Targeted Therapy,56,1680,1278402.0299999998,1278402.0299999998,0.0,22828.607678571425,760.9535892857142,0.0,22828.607678571425,0.0,760.9535892857142
2022,SCOPOLAMINE,Generic,Autonomic Drugs,Antichol/Antimuscarin/Antispas,3448,53985,215329.1,121023.86999999998,94305.23000000001,62.45043503480279,3.988683893674169,27.350704756380512,35.09973027842227,1.7468783921459667,2.241805501528202
2022,SE-NATAL 19,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",41,2190,1504.8700000000003,1289.72,215.14999999999998,36.70414634146342,0.6871552511415526,5.247560975609756,31.45658536585366,0.09824200913242008,0.5889132420091324
2022,SE-NATAL 19 CHEWABLE,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",19,1284,934.6099999999999,889.6099999999999,45.0,49.19,0.7278894080996884,2.3684210526315788,46.821578947368415,0.035046728971962614,0.6928426791277258
2022,SEASONIQUE,Brand,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",29,2639,11412.130000000001,11201.84,210.29,393.5217241379311,4.324414550966275,7.251379310344827,386.2703448275862,0.07968548692686624,4.244729064039409
2022,SELEGILINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",167,9854,31330.12,23359.809999999998,7970.31,187.60550898203593,3.179431702861782,47.726407185628744,139.87910179640718,0.8088400649482445,2.370591637913537
2022,SELENIUM SULFIDE,Generic,Skin & Mucous Membrane,"Keratoplastic Agents S/MM, NEC",962,27439,44750.23,26866.82,17883.41,46.517910602910604,1.630898720798863,18.589823284823286,27.928087318087318,0.6517515215569081,0.9791471992419549
2022,SELZENTRY,Brand,Anti-Infective Agents,"Antivirals, NEC",54,1997,93207.19999999998,88692.2,4515.0,1726.0592592592589,46.67361041562343,83.61111111111111,1642.448148148148,2.2608913370055084,44.412719078617926
2022,SEMGLEE PEN,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Insulins",68,3312,24944.3,21789.059999999998,3155.2400000000002,366.8279411764706,7.5314915458937195,46.40058823529412,320.4273529411764,0.952669082125604,6.578822463768115
2022,SENNA,Generic,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Stimulant",766,21605,1103.5900000000001,38.69,1064.9,1.4407180156657966,0.05108030548484148,1.3902088772845955,0.05050913838120104,0.04928951631566767,0.0017907891691738022
2022,SENNA-TIME,Generic,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Stimulant",343,10285,202.07000000000002,16.65,185.42000000000002,0.589125364431487,0.019647058823529413,0.5405830903790088,0.04854227405247813,0.018028196402527955,0.0016188624210014583
2022,SENSIPAR,Brand,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",18,690,11846.94,8773.91,3073.03,658.1633333333334,17.169478260869568,170.7238888888889,487.43944444444446,4.453666666666667,12.715811594202899
2022,SEREVENT DISKUS,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",473,21711,211275.26999999996,175551.37,35723.9,446.6707610993657,9.731254663534612,75.5262156448203,371.14454545454544,1.6454285845884575,8.085826078946155
2022,SEROQUEL,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",44,1992,16185.820000000002,9761.6,6424.22,367.85954545454547,8.125411646586347,146.005,221.85454545454547,3.2250100401606425,4.900401606425703
2022,SEROQUEL XR,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",31,1800,40474.32,35494.32,4980.0,1305.6232258064515,22.485733333333332,160.6451612903226,1144.978064516129,2.7666666666666666,19.719066666666667
2022,SERTRALINE,Generic,Central Nervous System,"Psychother, Antidepressants",260,13626,480.8899999999999,16.28,464.60999999999996,1.8495769230769226,0.03529208865404373,1.7869615384615383,0.06261538461538461,0.03409731395860854,0.0011947746954351975
2022,SERTRALINE HCL,Brand,Central Nervous System,"Psychother, Antidepressants",45,2100,5240.110000000001,1797.3899999999999,3442.7200000000003,116.4468888888889,2.4952904761904766,76.5048888888889,39.942,1.6393904761904763,0.8559
2022,SERTRALINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",246324,13678377,1804558.37,280373.35,1524185.0200000003,7.3259543122066875,0.1319278135117931,6.1877243792728285,1.1382299329338594,0.11143025375013427,0.020497559761658856
2022,SETLAKIN,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",63,5725,2930.8599999999997,2930.8599999999997,0.0,46.521587301587296,0.5119406113537117,0.0,46.521587301587296,0.0,0.5119406113537117
2022,SEVELAMER CARBONATE,Generic,"Electrolytic, Caloric, Water","Phosphorus Removing Agents,NEC",679,33723,173386.75999999998,150204.71000000002,23182.05,255.35605301914578,5.141498680425822,34.141458026509575,221.21459499263625,0.6874254959523174,4.454073184473505
2022,SEVELAMER HCL,Generic,"Electrolytic, Caloric, Water","Phosphorus Removing Agents,NEC",89,4272,116015.78000000001,113489.19000000002,2526.59,1303.5480898876406,27.157251872659177,28.38865168539326,1275.1594382022474,0.591430243445693,26.565821629213488
2022,SEYSARA,Brand,Anti-Infective Agents,"Antibiot, Tetracyclines",70,2160,41862.63,32905.47,8957.16,598.0375714285714,19.380847222222222,127.95942857142857,470.0781428571429,4.146833333333333,15.234013888888889
2022,SF 1.1% GEL,Generic,Dental Agents,"Fluoride Preparations, NEC",12,323,94.28999999999999,0.0,94.28999999999999,7.857499999999999,0.2919195046439628,7.857499999999999,0.0,0.2919195046439628,0.0
2022,SF 5000 PLUS,Generic,Dental Agents,"Fluoride Preparations, NEC",286,9328,2359.68,125.22,2234.46,8.25062937062937,0.252967409948542,7.812797202797203,0.43783216783216783,0.2395433104631218,0.01342409948542024
2022,SHAROBEL,Generic,Hormones & Synthetic Subst,"Progestins, NEC",49,3640,1454.61,1454.61,0.0,29.685918367346936,0.39961813186813183,0.0,29.685918367346936,0.0,0.39961813186813183
2022,SHINGRIX,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",40200,71739,5702283.899999999,5701192.350000001,1091.55,141.84785820895522,79.48652615732028,0.027152985074626865,141.82070522388062,0.015215573119223853,79.47131058420106
2022,SILADRYL ALLERGY,Generic,Antihistamines & Comb.,"Antihistamines & Comb, NEC",72,1029,252.89,167.05,85.84,3.512361111111111,0.2457628765792031,1.1922222222222223,2.320138888888889,0.08342079689018465,0.16234207968901848
2022,SILDENAFIL,Generic,Cardiovascular Agents,Phosphodiesterase Inhibitors,45947,1276131,1012503.0899999999,375092.14,637410.95,22.036326419570372,0.7934162636907965,13.872743595882211,8.163582823688163,0.49948708243902856,0.29392918125176803
2022,SILIQ,Brand,Immunosuppressants,"Immunosuppressants, NEC",81,2156,327434.94,306622.39999999997,20812.54,4042.4066666666668,151.8714935064935,256.94493827160494,3785.461728395061,9.653311688311689,142.2181818181818
2022,SILODOSIN,Generic,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",276,14869,24188.299999999992,12305.97,11882.330000000002,87.638768115942,1.626760373932342,43.051920289855076,44.58684782608695,0.7991344407828369,0.8276259331495056
2022,SILVER SULFADIAZINE,Generic,Skin & Mucous Membrane,"Antiinf S/MM, Antiinf Loc Misc",1288,32395,14701.380000000001,2649.4900000000002,12051.890000000001,11.4141149068323,0.4538163296805063,9.35705745341615,2.0570574534161494,0.3720293255131965,0.08178700416730977
2022,SIMBRINZA,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",244,12091,56742.86000000001,39642.53,17100.33,232.55270491803282,4.692983210652552,70.08331967213115,162.46938524590163,1.4143023736663636,3.278680836986188
2022,SIMETHICONE,Generic,Gastrointestinal Drugs,"Antiflatulents, NEC",13,198,87.97,0.0,87.97,6.766923076923077,0.4442929292929293,6.766923076923077,0.0,0.4442929292929293,0.0
2022,SIMILAC ALIMENTUM WITH IRON,Brand,"Electrolytic, Caloric, Water","Caloric Agents, Nutrition Prep",50,922,9629.32,8661.26,968.06,192.5864,10.443947939262472,19.3612,173.2252,1.0499566160520606,9.393991323210413
2022,SIMILAC EXPERT CARE ALIMENTUM,Brand,"Electrolytic, Caloric, Water","Caloric Agents, Nutrition Prep",373,8349,48960.58999999999,41653.47999999999,7307.110000000001,131.2616353887399,5.8642460174871225,19.5901072386059,111.67152815013402,0.8752078093184813,4.989038208168641
2022,SIMILAC EXPERT CARE NEOSURE,Brand,"Electrolytic, Caloric, Water","Caloric Agents, Nutrition Prep",62,1250,5540.5599999999995,4980.77,559.79,89.36387096774193,4.432448,9.028870967741934,80.33500000000001,0.44783199999999995,3.9846160000000004
2022,SIMPESSE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",640,58728,55896.40999999999,55896.40999999999,0.0,87.33814062499998,0.9517846683013211,0.0,87.33814062499998,0.0,0.9517846683013211
2022,SIMPONI,Brand,Immunosuppressants,"Immunosuppressants, NEC",1080,30756,6408627.57,6220011.760000001,188615.81,5933.9144166666665,208.36999512290285,174.64426851851852,5759.270148148149,6.132650864871895,202.237344258031
2022,SIMVASTATIN,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",84692,5707532,543236.84,451156.25000000006,92080.59000000003,6.414263921031502,0.0951789389879899,1.0872407075048414,5.327023213526662,0.01613317104485792,0.07904576794313199
2022,SINGULAIR,Brand,Respiratory Tract Agents,Leukotriene Modifiers,62,3935,20056.98,12537.86,7519.120000000001,323.49967741935484,5.097072426937738,121.27612903225808,202.22354838709677,1.9108310038119443,3.1862414231257943
2022,SIROLIMUS,Generic,Immunosuppressants,"Immunosuppressants, NEC",680,35581,706466.4,664094.29,42372.11,1038.9211764705883,19.8551586520896,62.31192647058823,976.6092500000001,1.1908633821421546,18.664295269947445
2022,SIRTURO,Brand,Anti-Infective Agents,"Antituberculosis Agents, NEC",18,490,68179.65000000001,67578.7,600.95,3787.7583333333337,139.1421428571429,33.38611111111111,3754.3722222222223,1.2264285714285714,137.91571428571427
2022,SIVEXTRO,Brand,Anti-Infective Agents,"Antibiotics, Misc",32,602,192171.62,182982.69999999998,9188.92,6005.363125,319.22196013289033,287.15375,5718.209374999999,15.263986710963454,303.9579734219269
2022,SKYLA,Brand,Contraceptive Cream/Foam/Devic,Contraceptive Cream/Foam/Devic,12,2221,10354.18,10354.18,0.0,862.8483333333334,4.661945069788383,0.0,862.8483333333334,0.0,4.661945069788383
2022,SKYRIZI,Brand,Immunosuppressants,"Immunosuppressants, NEC",2866,211684,52152261.21,51145315.31000001,1006945.9000000001,18196.881092114447,246.36846058275543,351.341905094208,17845.53918702024,4.756835188299542,241.61162539445593
2022,SKYTROFA,Brand,Hormones & Synthetic Subst,"Pituitary Hormones, NEC",22,616,152620.34000000003,151694.88,925.46,6937.288181818183,247.76029220779225,42.06636363636364,6895.221818181818,1.50237012987013,246.25792207792207
2022,SLYND,Brand,Hormones & Synthetic Subst,"Progestins, NEC",3830,227485,1127025.6400000001,1111148.5,15877.140000000001,294.2625691906006,4.95428551333055,4.145467362924283,290.11710182767627,0.06979422819086974,4.88449128513968
2022,SODIUM BICARBONATE,Generic,"Electrolytic, Caloric, Water","Alkalinizing Agents, NEC",45,1037,2837.34,2084.96,752.38,63.05200000000001,2.736104146576664,16.719555555555555,46.33244444444445,0.7255351976856316,2.0105689488910317
2022,SODIUM BICARBONATE,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",11,330,414.57,0.0,414.57,37.68818181818182,1.2562727272727272,37.68818181818182,0.0,1.2562727272727272,0.0
2022,SODIUM CHLORIDE,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",19,547,919.66,529.26,390.4,48.40315789473684,1.6812797074954295,20.54736842105263,27.85578947368421,0.7137111517367458,0.9675685557586837
2022,SODIUM CHLORIDE,Generic,"Electrolytic, Caloric, Water","Irrigating Solutions, NEC",84,2160,2642.86,1615.03,1027.83,31.46261904761905,1.2235462962962964,12.236071428571428,19.22654761904762,0.4758472222222222,0.7476990740740741
2022,SODIUM CHLORIDE,Generic,"Electrolytic, Caloric, Water","Repl Preps, Sodium Chlor Preps",2155,61692,43054.94,12207.279999999999,30847.659999999996,19.97909048723898,0.6979015107307269,14.314459396751738,5.664631090487238,0.500026907864877,0.19787460286584968
2022,SODIUM FLUORIDE,Generic,Dental Agents,"Fluoride Preparations, NEC",7738,513371,65371.94999999999,61659.56000000001,3712.39,8.44817136210907,0.12733861086816356,0.47976092013440164,7.968410441974672,0.007231397955864277,0.12010721291229931
2022,SODIUM FLUORIDE 5000 PLUS,Generic,Dental Agents,"Fluoride Preparations, NEC",710,16380,6191.36,510.8599999999999,5680.5,8.720225352112676,0.37798290598290596,8.000704225352113,0.7195211267605632,0.3467948717948718,0.031188034188034182
2022,SODIUM FLUORIDE 5000 PPM,Generic,Dental Agents,"Fluoride Preparations, NEC",3710,119825,52062.360000000015,3132.2000000000003,48930.159999999996,14.032981132075475,0.4344866263300648,13.188722371967653,0.8442587601078168,0.4083468391404131,0.026139787189651577
2022,SODIUM FLUORIDE 5000 PPM SENSITIVE,Generic,Dental Agents,"Fluoride Preparations, NEC",1552,50476,21871.119999999995,1499.6899999999998,20371.43,14.092216494845358,0.4332974086694666,13.125921391752577,0.9662951030927834,0.40358645693002615,0.029710951739440522
2022,SODIUM FLUORIDE RINSE,Generic,Dental Agents,"Fluoride Preparations, NEC",58,1745,838.2399999999999,107.89,730.3499999999999,14.452413793103446,0.4803667621776504,12.592241379310343,1.8601724137931035,0.41853868194842403,0.06182808022922636
2022,SODIUM PHENYLBUTYRATE,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",18,632,129159.54000000001,128474.54000000001,685.0,7175.530000000001,204.3663607594937,38.05555555555556,7137.474444444445,1.0838607594936709,203.2825
2022,SODIUM POLYSTYRENE SULFONATE,Generic,"Electrolytic, Caloric, Water","Potassium Removing Resins, NEC",170,4834,11304.23,7084.930000000001,4219.300000000001,66.49547058823529,2.3384836574265617,24.81941176470589,41.67605882352942,0.8728382292097644,1.4656454282167979
2022,SODIUM SULFACETAMIDE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",102,2150,12598.119999999997,9580.42,3017.7,123.51098039215684,5.859590697674418,29.585294117647056,93.9256862745098,1.4035813953488372,4.456009302325581
2022,SODIUM SULFACETAMIDE WASH,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",197,6338,14908.619999999999,10108.48,4800.14,75.67827411167512,2.352259387819501,24.366192893401017,51.31208121827411,0.7573587882612812,1.5949005995582202
2022,SODIUM SULFACETAMIDE-SULFUR,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",44,1285,15635.54,13899.39,1736.15,355.35318181818184,12.167735408560311,39.45795454545455,315.89522727272725,1.3510894941634242,10.816645914396886
2022,SODIUM SULFACETAMIDE-SULFUR,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",521,17268,59703.3,45934.149999999994,13769.15,114.5936660268714,3.4574530924252955,26.42831094049904,88.16535508637234,0.7973795459810054,2.6600735464442895
2022,SODIUM SULFACETAMIDE-SULFUR CLEANSER,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",42,1411,8769.33,7425.24,1344.09,208.79357142857143,6.214975194897236,32.00214285714286,176.79142857142855,0.9525797306874556,5.2623954642097805
2022,SODIUM SULFACETAMIDE-SULFUR CLEANSER,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",2078,64363,121053.27,69883.69000000002,51169.58,58.25470163618864,1.8807897394465765,24.62443695861405,33.6302646775746,0.7950154591923931,1.0857742802541837
2022,SODIUM SULFATE-POTASSIUM SULFATE-MAGNESIUM SULFATE,Brand,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Saline",12,46,1036.29,336.57,699.7199999999999,86.3575,22.52804347826087,58.309999999999995,28.0475,15.211304347826085,7.316739130434782
2022,SODIUM SULFATE-POTASSIUM SULFATE-MAGNESIUM SULFATE,Generic,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Saline",611,2257,44778.42,35459.24,9319.18,73.2871031096563,19.839796189632253,15.252340425531916,58.03476268412438,4.129011962782455,15.7107842268498
2022,SOFOSBUVIR-VELPATASVIR,Brand,Anti-Infective Agents,"Antivirals, NEC",54,1512,417938.72,410837.11000000004,7101.61,7739.6059259259255,276.4144973544973,131.51129629629628,7608.094629629631,4.6968320105820105,271.71766534391537
2022,SOFOSBUVIR-VELPATASVIR,Generic,Anti-Infective Agents,"Antivirals, NEC",29,812,233438.5,226461.12,6977.38,8049.603448275862,287.48583743842363,240.5993103448276,7809.004137931034,8.59283251231527,278.89300492610835
