Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,average_cost_per_day_total,average_cost_per_day_payer,average_cost_per_day_oop
2018.0,APTIOM,Brand,Central Nervous System,"Anticonvulsants, Misc",314.0,10135.0,567226.35,551335.91,15890.44,55.9670794277257,54.39920177602368,1.5678776517020228
2018.0,ARANELLE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",474.0,22489.0,19490.91,19490.91,0.0,0.8666863800080039,0.8666863800080039,0.0
2018.0,ARANESP,Brand,Blood Form/Coagul Agents,"Hematopoietic Agents, NEC",114.0,3054.0,361884.31,347283.85,14600.46,118.49518991486575,113.71442370661427,4.780766208251473
2018.0,ARAVA,Brand,Immunosuppressants,"Immunosuppressants, NEC",20.0,840.0,21954.23,19592.84,2361.39,26.135988095238094,23.324809523809524,2.811178571428571
2018.0,ARCALYST,Brand,Immunosuppressants,"Immunosuppressants, NEC",12.0,336.0,237600.0,237240.0,360.0,707.1428571428571,706.0714285714286,1.0714285714285714
2018.0,ARCAPTA NEOHALER,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",18.0,540.0,4605.78,3805.78,800.0,8.529222222222222,7.047740740740741,1.4814814814814814
2018.0,ARICEPT,Brand,Autonomic Drugs,"Parasympathomimetic, NEC",16.0,660.0,6715.07,5695.07,1020.0,10.174348484848485,8.628893939393938,1.5454545454545454
2018.0,ARIMIDEX,Brand,Antineoplastic Agents,Hormone-Modifying Therapy,79.0,3632.0,68826.5,68826.5,0.0,18.95002753303965,18.95002753303965,0.0
2018.0,ARIPIPRAZOLE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",34545.0,1188937.0,2067919.99,1367368.45,700551.54,1.7393015693850893,1.1500764548500046,0.5892251145350847
2018.0,ARISTADA,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",50.0,1872.0,81396.51,77566.79,3829.72,43.48104166666666,41.43525106837607,2.045790598290598
2018.0,ARMODAFINIL,Generic,Central Nervous System,"Stimulant, Amphetamine Type",2399.0,83917.0,243628.21,176936.77,66691.44,2.9032044758511386,2.1084734916643826,0.794730984186756
2018.0,ARMOUR THYROID,Brand,Hormones & Synthetic Subst,"Thy/Antithy, Thyroid/Hormones",12264.0,563008.0,500082.65,66993.74,433088.91,0.8882336485449586,0.11899251875639423,0.7692411297885643
2018.0,ARNUITY ELLIPTA,Brand,"Eye, Ear, Nose Throat","Antiinflam Agents EENT, NEC",726.0,24222.0,121696.96,80992.21,40704.75,5.024232515894641,3.3437457683098013,1.6804867475848402
2018.0,AROMASIN,Brand,Antineoplastic Agents,Hormone-Modifying Therapy,24.0,900.0,28176.77,28176.77,0.0,31.30752222222222,31.30752222222222,0.0
2018.0,ARTHROTEC,Brand,Central Nervous System,"Analg/Antipyr,Nonstr/Antiinflm",33.0,1230.0,12780.62,9014.45,3766.17,10.390747967479676,7.328821138211382,3.061926829268293
2018.0,ARTIFICIAL TEARS,Generic,"Eye, Ear, Nose Throat","Eyewash/Eyestrm/Lubr/Tear, NEC",188.0,5370.0,666.31,94.92,571.39,0.12408007448789571,0.017675977653631287,0.10640409683426442
2018.0,ASACOL HD,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",324.0,12601.0,409558.15,375461.94,34096.21,32.502035552733915,29.796201888738988,2.705833663994921
2018.0,ASCOMP W/CODEINE,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",378.0,6097.0,27228.71,18740.76,8487.95,4.465919304576021,3.073767426603247,1.3921518779727735
2018.0,ASHLYNA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",1401.0,127782.0,206710.71,206650.71,60.0,1.6176825374465886,1.6172129877447528,0.00046954970183593934
2018.0,ASMANEX HFA,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",147.0,4890.0,31658.94,24380.23,7278.71,6.4742208588957055,4.985732106339468,1.4884887525562371
2018.0,ASMANEX TWISTHALER,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",529.0,20532.0,141819.57,112934.47,28885.1,6.907245762711865,5.5004125267874535,1.4068332359244107
2018.0,ASPERCREME,Generic,Skin & Mucous Membrane,"Antiprur/Local Anest S/MM, NEC",32.0,362.0,222.55,34.78,187.77,0.6147790055248619,0.09607734806629835,0.5187016574585636
2018.0,ASPIR 81,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",27.0,1140.0,36.14,36.14,0.0,0.03170175438596491,0.03170175438596491,0.0
2018.0,ASPIR LOW,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",5047.0,200034.0,8354.48,8162.9,191.58,0.041765299899017165,0.04080756271433856,0.0009577371846786047
2018.0,ASPIRIN,Brand,Central Nervous System,"Analg/Antipyr, Salicylates",297.0,10926.0,536.18,523.37,12.81,0.04907376899139666,0.04790133626212704,0.001172432729269632
2018.0,ASPIRIN,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",27735.0,1200806.0,42872.71,41317.63,1555.08,0.035703277631857266,0.034408247460455725,0.0012950301714015418
2018.0,ASPIRIN ADULT LOW DOSE,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",1675.0,65859.0,1501.12,1450.52,50.6,0.022792936424786286,0.022024628372735694,0.000768308052050593
2018.0,ASPIRIN CHILDREN'S,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",1727.0,79199.0,3350.39,3228.67,121.72,0.04230343817472443,0.040766550082703065,0.001536888092021364
2018.0,ASPIRIN FOR CHILDREN,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",784.0,30044.0,904.9,876.86,28.04,0.03011915856743443,0.029185860737584876,0.0009332978298495539
2018.0,ASPIRIN LOW DOSE,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",1971.0,82273.0,2477.98,2374.81,103.17,0.030118994080682606,0.028864998237574904,0.0012539958431077025
2018.0,ASPIRIN-DIPYRIDAMOLE,Generic,Blood Form/Coagul Agents,"Antiplatelet Agents, NEC",553.0,25732.0,235859.27,214787.05,21072.22,9.165990595367635,8.347079511891808,0.8189110834758279
2018.0,ASTAGRAF XL,Brand,Immunosuppressants,"Immunosuppressants, NEC",36.0,1080.0,10325.91,7140.91,3185.0,9.561027777777777,6.611953703703704,2.949074074074074
2018.0,ASTEPRO,Brand,"Eye, Ear, Nose Throat",Antiallergic Agents,14.0,400.0,1733.44,878.44,855.0,4.333600000000001,2.1961,2.1375
2018.0,ATAZANAVIR SULFATE,Generic,Anti-Infective Agents,"Antivirals, NEC",363.0,13200.0,456663.02,447936.18,8726.84,34.595683333333334,33.93455909090909,0.6611242424242424
2018.0,ATENOLOL,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",35.0,666.0,2909.05,1436.79,1472.26,4.3679429429429435,2.1573423423423423,2.2106006006006007
2018.0,ATENOLOL,Generic,Cardiovascular Agents,"Cardiac, Beta Blockers",92850.0,4964468.0,530110.46,62082.77,468027.69,0.10678091992938618,0.012505422534700595,0.09427549739468559
2018.0,ATENOLOL-CHLORTHALIDONE,Generic,Cardiovascular Agents,"Cardiac, Beta Blockers",4359.0,205786.0,95613.44,25088.02,70525.42,0.4646255819151935,0.12191315249822632,0.3427124294169671
2018.0,ATHLETE'S FOOT,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",131.0,2775.0,531.04,118.64,412.4,0.19136576576576575,0.04275315315315315,0.1486126126126126
2018.0,ATIVAN,Brand,Central Nervous System,"ASH, Benzodiazepines",105.0,3225.0,301822.75,290852.45,10970.3,93.5884496124031,90.1868062015504,3.401643410852713
2018.0,ATOMOXETINE HYDROCHLORIDE,Generic,Central Nervous System,"CNS Agents, Misc.",13065.0,435338.0,2169245.0,1765561.39,403683.61,4.982898345653263,4.055610560070566,0.9272877855826966
2018.0,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",453334.0,22438476.0,5215856.85,2732789.9,2483066.95,0.23245147531409885,0.12179035242856956,0.11066112288552932
2018.0,ATOVAQUONE,Generic,Anti-Infective Agents,"Anti-Infectives, Misc",1640.0,43193.0,1526715.08,1478817.47,47897.61,35.34635427036788,34.237433611927855,1.108920658440025
2018.0,ATOVAQUONE/PROGUANIL HCL,Generic,Anti-Infective Agents,"Anti-Infectives, Misc",9412.0,228231.0,827999.12,555741.61,272257.51,3.6278994527474357,2.4349961661649817,1.1929032865824538
2018.0,ATRIPLA,Brand,Anti-Infective Agents,"Antivirals, NEC",2129.0,81030.0,6403607.75,6260527.09,143080.66,79.02761631494508,77.26184240404788,1.7657739108971986
2018.0,ATROPINE SULFATE,Brand,"Eye, Ear, Nose Throat","Mydriatics EENT, NEC",426.0,11629.0,19661.13,9778.98,9882.15,1.6906982543640898,0.8409132341559893,0.8497850202081004
2018.0,ATROPINE SULFATE,Generic,"Eye, Ear, Nose Throat","Mydriatics EENT, NEC",355.0,12001.0,11642.23,5983.84,5658.39,0.970104991250729,0.49861178235147074,0.47149320889925844
2018.0,ATROVENT HFA,Brand,Autonomic Drugs,"Anticholinergic, NEC",1568.0,49585.0,535561.66,459850.47,75711.19,10.800880508218212,9.273983462740748,1.526897045477463
2018.0,AUBAGIO,Brand,Immunosuppressants,"Immunosuppressants, NEC",1436.0,41010.0,9266572.45,9099925.9,166646.55,225.9588502804194,221.89529139234335,4.063558888076079
2018.0,AUBRA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",220.0,9275.0,3979.62,3944.33,35.29,0.4290695417789757,0.42526469002695416,0.0038048517520215632
2018.0,AUBRA EQ,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",28.0,1834.0,574.47,574.47,0.0,0.3132333696837514,0.3132333696837514,0.0
2018.0,AUGMENTED BETAMETHASONE DIPROPIONATE,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,3813.0,85757.0,374399.7,292744.2,81655.5,4.3658208659351425,3.4136478654803692,0.9521730004547734
2018.0,AUGMENTIN,Brand,Anti-Infective Agents,"Antibiot, Penicillins",16.0,151.0,11126.88,10125.7,1001.18,73.68794701986755,67.05761589403974,6.630331125827814
2018.0,AURYXIA,Brand,"Electrolytic, Caloric, Water","Phosphorus Removing Agents,NEC",85.0,2850.0,70332.82,64423.42,5909.4,24.67818245614035,22.604708771929825,2.0734736842105264
2018.0,AUSTEDO,Brand,Central Nervous System,"CNS Agents, Misc.",59.0,1888.0,327477.52,325052.52,2425.0,173.45207627118646,172.16764830508475,1.2844279661016949
2018.0,AUVI-Q,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",240.0,4474.0,736955.35,686357.1,50598.25,164.71956861868574,153.4101698703621,11.309398748323648
2018.0,AVALIDE,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",27.0,1050.0,6579.85,3474.79,3105.06,6.26652380952381,3.3093238095238093,2.9572
2018.0,AVANDIA,Brand,Hormones & Synthetic Subst,"Antidiabetic Ag, TZD",19.0,690.0,3751.53,3116.0,635.53,5.437,4.515942028985507,0.9210579710144927
2018.0,AVAPRO,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",106.0,4260.0,24777.51,17907.27,6870.24,5.816316901408451,4.203584507042254,1.612732394366197
2018.0,AVAR CLEANSER,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",54.0,1955.0,27170.77,25359.94,1810.83,13.898092071611254,12.97183631713555,0.9262557544757033
2018.0,AVAR LS CLEANSER,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",31.0,1175.0,16816.65,13333.24,3483.41,14.31204255319149,11.34743829787234,2.964604255319149
2018.0,AVAR LS FOAM,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",12.0,355.0,4828.54,2852.39,1976.15,13.601521126760563,8.034901408450704,5.56661971830986
2018.0,AVASTIN,Brand,Antineoplastic Agents,Molecular Targeted Therapy,18.0,394.0,59453.36,57506.96,1946.4,150.89685279187816,145.95675126903552,4.94010152284264
